ApplicantID,EducationInstituteName,Score,EducationLevelID,MajorID,Degree,YearsOfEducation
36027,universitas dr. soetomo,3.55,2,2,True,4
36030,universitas nahdlatul ulama surabaya,3.56,2,17,True,4
36035,universitas bhayangkara,3.64,2,2,True,6
36036,politeknik negeri malang,3.74,3,2,True,3
36037,universitas muhammadiyah malang,3.57,2,2,True,3
36041,universitas 17 agustus 1945 samarinda,3.51,2,2,True,4
36045,sekolah tinggi ilmu ekonomi indonesia surabaya,0.845,2,2,True,2
36046,sekolah tinggi ilmu ekonomi indonesia surabaya,0.82,2,2,True,3
36047,univeristas wijaya kusuma surabaya,3.27,2,2,True,3
36050,binus university,3.74,3,1,True,4
36054,smkn 15 jakarta,3.4,6,5,False,2
36060,man 1 jakarta,3.45,5,20,False,2
36061,universitas pancasila,3.27,2,6,True,3
36063,smk teknik pal surabaya,2.8,6,16,False,2
36064,universitas sumatera utara,3.17,2,15,True,4
36065,jayabaya university,2.44,2,17,True,8
36069,universitas airlangga,2.93,2,0,True,6
36073,universitas muhammadiyah jakarta,3.17,2,17,True,3
36080,smk cengkareng 1,3.4,6,17,True,2
36082,universitas 17 agustus 1945 surabaya,3.48,2,15,True,4
36085,universitas sembilanbelas november kolaka,3.78,2,6,True,0
36086,universitas gunadarma,3.11,2,2,True,7
36093,bina sarana informatika,3.12,4,5,False,3
36098,smk 10 november,2.96,6,0,True,3
36100,stie bisnis indonesia,2.85,2,17,True,3
36101,univestias brawijaya,3.12,2,10,True,6
36102,smk al-huda,3.2,6,17,True,3
36103,stmik amikom yogyakarta,3.55,2,4,True,6
36106,institute transportation andlogistic trisakti (on 7th semester),3.76,2,17,False,6
36110,akademi televisi indonesia,3.34,4,10,True,0
36117,brawijaya,3.1,2,2,False,4
36118,politeknik elektronika negeri surabaya,0.9475,3,21,True,4
36121,bina sarana informatika,0.7625,4,10,False,3
36122,universitas islam bandung,0.77,2,3,True,3
36124,smk wiyasa kota magelang,4.0,6,1,True,3
36134,tarumanagara university,3.38,2,18,True,4
36135,universitas bhayangkara surabaya,0.9425,1,6,True,13
36136,universitas swadaya gunung jati,0.77,2,8,True,4
36137,universitas sriwijaya,2.68,2,7,True,7
36140,politeknik negeri jakarta,3.22,4,8,False,3
36141,stiesia,3.32,2,17,False,4
36147,univaersitas brawijaya,3.53,2,6,True,3
36148,smk senopati,3.8,6,16,False,3
36150,universitas siliwangi,3.45,2,8,True,6
36165,universitas ailangga,2.95,4,1,True,3
36168,universitas kristen petra surabaya,3.1,2,17,False,4
36170,stiesia surabaya,0.915,2,17,True,3
36171,universitas kristen satya wacana,0.735,4,4,True,4
36174,smk pgri 3 malang,2.88,6,11,False,3
36176,smk dharma bhakti,3.0,6,8,False,3
36177,batik perbaik purworejo,3.2399999999999998,6,4,False,2
36184,universitas negeri jakarta,3.46,2,20,True,4
36185,universitas jakarta,2.58,2,18,True,6
36188,smk broadcast cempaka nusantara,3.28,6,14,False,3
36189,universitas internasional batam,0.97,2,6,True,3
36190,uin syarif hidayatullah jakarta,3.2,2,3,True,5
36191,universitas krisnadwipayana,0.7525,2,8,True,4
36192,universitas esa unggul,3.69,2,3,True,6
36194,bina sarana informatika,2.77,4,17,True,7
36196,airlangga university,3.37,1,6,True,1
36202,esa unggul university,3.34,2,3,True,4
36203,pushkom surabaya,3.04,4,1,True,1
36208,smk negeri 3 buduran sidoarjo,3.3972,6,9,False,3
36209,universitas kristen petra surabaya,3.16,2,1,True,5
36213,universitas gunadarma,0.7925,2,7,True,4
36216,smkn 1 alasa,3.95,6,16,True,3
36217,smk kartika  2 surabaya,3.2,6,9,True,3
36221,sma n 3 rangkas bitung,2.88,5,0,True,3
36223,universitas airlangga,3.51,1,6,True,7
36228,universitas gadjah mada,3.75,2,6,False,4
36230,surabaya hotel school,3.3200000000000003,6,1,True,0
36231,hang tuah university,0.905,2,6,True,3
36233,universitas airlangga (master of international relations),3.38,1,7,False,4
36234,smk negeri 4 banjarmasin,3.6,6,17,False,3
36235,london school of public relations jakarta,3.13,2,10,True,4
36238,universitas brawijaya,0.94,2,6,True,4
36243,universitas airlangga ,3.52,2,6,True,3
36244,institut pertanian bogor,2.88,4,16,True,3
36245,sma negeri 6 surabaya,0.9225,5,13,False,2
36248,politeknik negeri banyuwangi,3.7,4,8,True,3
36252,universitas airlangga,3.87,1,6,True,5
36259,universitas trisakti,2.875,2,6,True,5
36260,universitas al azhar indonesia,0.7425,2,10,True,4
36262,sma negeri 02.lahat,2.8,5,13,False,2
36263,universitas pancasila,3.4,1,6,True,0
36272,pelita harapan university,0.875,1,6,True,5
36273,universitas surabaya,3.05,2,6,True,4
36275,smk n 1 lubuk basung,2.92,6,5,True,3
36277,universitas jayabaya,3.58,1,6,True,6
36278,universitas diponegoro,3.45,1,6,True,5
36286,bina nusantara,2.5,2,7,True,4
36292,politeknik negeri medan,2.89,4,8,True,3
36293,christian petra university,3.13,2,14,True,4
36294,unika atma jaya,3.57,2,10,True,6
36300,universitas kristen petra,0.85,2,17,True,2
36313,universitas jayabaya,3.49,2,6,True,4
36315,universitas sriwijaya,2.98,2,18,True,4
36316,universitas mercu buana,3.1,2,17,True,4
36325,politeknik negeri malang,3.81,4,9,True,3
36331,universitas airlangga,3.8,2,6,True,3
36333,universitas nasional,0.79,2,20,True,5
36338,universitas surabaya,3.68,1,6,True,1
36340,smk negeri 1 sidoarjo,3.304,6,9,True,2
36342,universitas atma jaya,0.845,2,6,True,4
36344,universitas brawijaya,3.18,2,20,True,4
36345,universitas bung karno ,3.42,2,6,True,3
36348,smu 20 jakarta ,2.4,5,13,True,2
36350,universitas pendidikan indonesia ,0.835,4,8,True,4
36352,smk telkom malang,3.6,6,16,False,2
36356,universitas brawijaya,3.17,2,6,True,4
36359,universitas muhammadiyah sidoarjo,3.56,2,11,True,4
36363,krida wacana christian university,3.23,2,8,True,6
36364,institut teknologi adhi tama surabaya ,0.78,2,4,False,10
36366,sekolah tinggi ilmu ekonomi urip sumoharjo surabaya,0.685,1,2,True,2
36373,universitas islam bandung,2.98,2,3,True,4
36375,smkn 1 jatirejo,3.2,6,9,True,2
36377,universitas mathla'ul anwar,0.7875,2,6,True,6
36386,diponegoro university,3.46,2,6,True,4
36389,smkn 1 cibinong,3.44,6,16,False,3
36393,universitas airlangga,3.17,2,6,True,4
36398,sekolah tinggi bahasa asing yapari - aba bandung,3.31,2,20,True,3
36400,universitas islam indonesia,3.01,2,8,True,5
36401,"upn ""veteran"" jakarta",3.39,2,17,True,2
36405,universitas teknokrat indonesia,3.07,2,4,True,5
36408,universitas 17 agustus 1945,3.86,1,6,True,1
36413,universitas wijaya kusuma surabaya,2.93,2,6,True,7
36414,universitas mercu buana,0.8825,2,10,True,5
36420,smk yappenda,3.0,6,5,False,2
36421,smkn 2 kota serang,3.0,6,11,True,2
36424,universitas katolik indonesia atma jaya,2.53,2,15,True,6
36429,stiks tarakanita,3.3,2,10,True,4
36434,universitas diponegoro,3.05,2,6,True,6
36440,brawijaya university,3.57,2,7,True,5
36444,universitas brawijaya,3.64,2,6,True,4
36452,universitas sebelas maret surakarta,3.55,2,6,False,4
36455,unpad,3.13,2,7,True,5
36458,ppm school of management,3.3,1,17,True,6
36460,universitas surabaya,3.675,1,6,True,5
36468,pembangunan nasional veteran jakarta university,0.91,2,6,False,3
36470,universitas pelita harapan,3.23,2,6,True,3
36473,smk 28 oktober,2.8,6,2,False,2
36475,perbanas institute,3.49,2,17,True,5
36476,stmik sumedang,3.01,2,4,True,4
36483,universitas brawijaya,3.84,1,6,True,4
36488,smk pandawa,3.28,6,2,False,3
36492,sma negeri 3 salatiga,3.3560000000000003,5,13,False,2
36496,smk pgri 5 jakarta,3.2,6,2,True,1
36501,ma negeri 1 madiun,3.0,5,0,True,2
36506,universitas indraprasta pgri (unindra),2.95,2,14,True,4
36519,universitas 17 agustus 1945 surabaya,3.56,2,21,True,4
36523,universitas bhayangkara surabaya,3.43,2,10,True,3
36524,universitas 17 agustus 1945,0.8,2,18,True,8
36525,krisnadwipayana,0.75,2,2,True,5
36526,universitas kristen immanuel yogyakarta,0.895,2,8,True,5
36527,universitas pembangunan nasional,2.5,2,7,True,0
36530,institut teknologi indonesia,3.09,2,4,True,5
36533,universitas pelita harapan surabaya,3.43,2,6,True,0
36534,universitas gadjah mada,0.855,1,6,True,2
36537,sekolah tinggi ilmu ekonomi indonesia,3.01,2,2,True,5
36538,universitas negeri surabaya,3.36,2,6,True,4
36541,politeknik negeri semarang,2.98,4,11,False,3
36542,universitas airlangga,0.8575,2,3,True,3
36543,poltek tugu jakarta,3.0,4,11,True,3
36545,pelita harapan surabaya,0.8575,2,6,True,3
36549,universitas wijaya kusuma surabaya,3.4,2,15,False,4
36553,universitas trisakti ,0.845,2,6,True,6
36554,universitas kristen indonesia,3.18,2,6,True,3
36556,universitas gadjah mada,0.9875,1,6,True,13
36562,universitas 17 agustus 1945 surabaya,0.91,1,6,True,5
36563,"universitas pembangunan nasional ""veteran"" jawa timur",3.42,2,6,True,5
36564,universitas pembangunan nasional veteran jawa timur,3.61,2,6,True,3
36565,upn veteran jawa timur (international relations major),0.8675,2,0,True,3
36566,universitas brawijaya ,0.735,2,15,True,4
36567,universitas negeri jakarta,0.8125,2,2,False,4
36568,electrical engineering polytechnic institute of surabaya,3.22,4,11,False,3
36570,brunel university london,3.5,1,6,True,5
36574,universitas brawijaya malang,3.4,1,6,True,9
36575,universitas 17 agustus 1945 surabaya,3.11,2,17,False,3
36576,universitas mercu buana ,3.4,2,3,True,4
36577,unika atma jaya jakarta ,0.805,2,3,True,5
36580,universitas yarsi,3.47,2,17,True,4
36581,sma nahdiyat makassar,2.68,5,0,False,3
36585,universitas bunda mulia,3.45,2,3,True,3
36588,ma as syafiiyah 01 jakarta,2.8,5,13,True,3
36594,sekolah tinggi ilmu ekonomi indonesia,0.75,2,2,True,9
36597,stikom surabaya,3.69,3,16,True,4
36598,politeknik energi dan mineral akamigas,3.24,3,15,True,3
36600,politeknik negeri malang / teknik kimia,0.9275,3,15,True,3
36611,universitas airlangga surabaya,3.68,1,6,True,1
36612,universitas riau,0.82,2,6,True,3
36613,sekolah tinggi ilmu administrasi malang,3.75,2,7,True,4
36620,universitas airlangga,3.9,2,17,True,4
36621,universitas pancasila,3.27,2,6,True,4
36623,universitas 17 agustus 1945,3.45,2,10,True,3
36630,universitas sebelas maret,3.44,2,6,True,3
36632,stie yadika bangil,0.75,2,17,True,4
36640,universitas surabaya,0.8575,2,6,True,4
36641,universitas katolik indonesia atma jaya jakarta,3.41,2,6,True,8
36642,universitas upn veteran yogyakarta,2.76,2,10,True,5
36644,stie perbanas surabaya,0.87,2,17,True,3
36646,universitas negeri malang,0.8975,2,20,True,3
36647,stie perbanas surabaya,3.73,2,17,True,4
36648,universitas airlangga,0.9275,4,1,True,2
36652,iisip jakarta,0.7775,2,17,True,4
36656,stikom surabaya,0.0,4,5,True,3
36657,universitas negeri malang (drop out),3.5,4,20,False,1
36663,universitas pelita harapan surabaya,3.59,2,17,True,3
36664,universitas dr. soetomo,0.8775,2,10,True,4
36665,universitas surabaya,3.56,2,6,True,4
36666,smk tanwir surabaya,2.3,6,2,True,12
36669,universitas jayabaya,3.58,1,6,True,7
36670,universitas brawijaya,2.49,2,11,True,7
36671,institut teknologi sepuluh nopember (its),3.44,2,7,True,4
36672,universitas gunadarma,3.2,2,17,True,4
36679,institut ilmu sosial dan managemen stiami,3.6,2,7,False,3
36682,univ. mercubuana,3.34,2,4,True,11
36683,fakultas hukum universitas islam indonesia,3.84,2,6,True,3
36686,stie trianandra,0.8375,2,17,True,10
36687,universitas islam negeri jakarta,3.55,2,6,True,4
36689,universitas brawijaya,3.0,2,7,True,5
36693,petra christian university,0.7075,2,20,True,7
36694,atma jaya yogyakarta,3.27,2,6,False,16
36696,universitas diponegoro,3.42,2,10,True,4
36703,universitas surabaya,3.21,2,6,True,4
36708,universitas wijaya kusuma surabaya,3.47,2,4,True,4
36709,universitas bina sarana informatika,3.58,4,2,True,3
36712,smk rajasa,3.2,6,9,True,3
36716,universitas hang tuah surabaya,3.19,2,18,False,14
36720,akademi pariwisata indonesia,0.8125,4,1,True,4
36721,universitas kristen indonesia,3.42,2,6,True,9
36722,universitas islam indonesia,2.99,2,6,True,5
36725,gunadarma university,3.02,2,2,True,13
36733,universitas wijaya kusuma surabaya,3.37,2,2,True,3
36734,parahyangan catholic university,3.22,2,6,True,4
36737,"jiangsu institute of commerce, china",3.68,9,18,False,13
36738,university of indonesia,3.32,4,2,True,3
36739,stie indonesia,2.88,2,2,True,3
36742,stie yayasan administrasi indonesia,3.1,2,2,True,4
36743,universitas dr soetomo,3.71,2,10,True,4
36745,institut ilmu sosial dan manajemen stiami ,3.72,2,17,True,3
36749,universitas terbuka surabaya,3.5,2,20,True,6
36752,stmik nusa mandiri,3.22,2,4,True,4
36753,stekpi,3.2,2,2,False,3
36763,universitas negeri malang,3.57,2,2,True,6
36770,sekolah tinggi ilmu ekonomi perbanas surabaya,3.48,2,2,True,15
36772,universitas negeri jakarta,3.44,2,15,False,18
36773,stie trisakti school of management,2.999,2,2,True,5
36775,universitas pembangunan nasional veteran jakarta,3.89,2,6,True,3
36778,universitas airlangga,3.15,2,2,True,17
36780,universitas pembangunan nasional veteran jawa timur,3.45,2,2,True,3
36782,sekolah tinggi perpajakan indonesia,0.8075,3,2,True,4
36783,krisnadwipayana,2.93,2,6,True,5
36786,universitas airlangga,3.44,2,7,True,4
36787,ppm school of mangement,3.63,1,17,True,1
36789,diponegoro university,3.59,1,17,False,5
36793,universitas negeri yogyakarta,3.45,2,7,True,4
36796,uin syarif hidayatullah,3.08,2,10,True,4
36797,universitas islam indonesia,3.58,1,6,True,1
36798,universitas gunadarma ,3.46,2,17,True,4
36799,gadjah mada university,3.0,1,6,True,3
36807,smk n 6 surabaya,3.349,6,1,True,11
36809,stp sahid,1.764,2,1,False,4
36811,smkn 1 ponorogo,0.85775,6,2,False,3
36814,universitas islam azzahra,0.8275,2,2,True,3
36816,smk kemala bhayangkari 1,3.12,6,11,False,3
36817,unesa,0.9,2,15,True,4
36818,nasional,3.5,4,1,False,3
36819,universitas budi luhur,2.81,2,10,True,4
36820,universitas airlangga,2.95,2,20,True,5
36821,universitas islam negeri sunan ampel surabaya,3.76,2,10,True,4
36823,universitas mercubuana,3.5,1,17,True,8
36824,universitas mercu buana,3.36,2,10,True,4
36828,smk mercusuar,3.04,6,9,True,3
36831,smk bina wisata,2.8,6,1,True,3
36832,akademi manajemen kesatuan (ibi kesatuan),0.78,4,17,True,3
36833,universitas kristen satya wacana,0.88,2,0,False,4
36836,akademi sekretari widya mandala surabaya,2.72,4,5,True,3
36837,universitas islam negeri alauddin makassar,3.27,2,7,True,6
36838,universitas wijaya kusuma surabaya,2.79,2,17,True,7
36841,universitas tarumanagara,2.4,2,2,False,17
36842,sekolah tinggi ilmu ekonomi indonesia,2.84,2,2,True,5
36843,sd free methodist medan,2.8,8,15,True,10
36847,universitas komputer indonesia,0.8275,2,17,True,4
36849,budi luhur,2.8,5,10,True,7
36851,universitas ciputra,3.1,2,17,True,3
36853,universitas bhayangkara jakarta raya,0.9025,2,6,True,3
36860,universitas negeri jakarta,0.805,2,15,True,4
36861,universitas airlangga,0.7575,2,15,True,4
36862,universitas mercubuana,3.56,2,10,True,5
36863,akademi management informasi & komputer tunas patria,0.75,4,17,True,2
36864,iismi stiami,3.16,2,17,True,6
36865,universitas budi uhur,3.42,2,16,True,0
36869,institut teknologi adhi tama surabaya,3.33,2,8,True,5
36872,smk mahardhika,3.312,6,14,True,2
36873,universitas trunojoyo madura,1.78,2,10,True,6
36874,institut agama islam negeri ponorogo,3.55,2,10,True,4
36876,stikosa aws surabaya,3.56,2,10,True,3
36878,sma negeri 1 bangsal,3.168,5,7,False,2
36880,upn veteran surabaya,3.14,2,10,True,5
36881,stiesia,3.05,2,2,True,4
36883,universitas surabaya,2.69,2,2,True,4
36886,universitas trisakti,2.875,2,6,True,5
36887,universitas galuh ciamis,0.775,2,0,True,8
36888,universitas yudharta pasuruan,0.8775,2,4,False,4
36889,stie adhy niaga,3.2,2,17,True,4
36890,universitas brawijaya,2.75,4,15,False,3
36891,sma ipiems,2.4,5,0,False,2
36893,merdeka malang,3.3,4,1,True,3
36894,universitas 17 agustus 1945 surabaya,2.86,2,3,True,4
36903,universitas 17 agustus 1945 surabay,0.865,2,6,True,2
36906,smk negeri 1 surabaya,3.6,6,22,True,3
36910,smkn1cerme,2.88,6,14,True,3
36912,politeknik negri andung,3.04,4,7,True,3
36915,universitas katholik atma jaya jakarta,0.7925,2,6,True,4
36917,dian nuswantoro,3.09,2,17,False,3
36918,bina sarana informatika,3.23,4,20,True,3
36919,stiami,0.7575,4,5,True,3
36924,universitas kristen maranatha,3.12,2,2,True,7
36926,bina nusantara university malang,3.45,2,10,False,4
36928,politeknik app jakarta,3.6,4,17,False,3
36931,universitas persada indonesia yai,3.16,2,10,True,4
36934,universitas yarsi,3.36,2,6,True,4
36938,stei indonesia,2.75,2,17,True,5
36940,universitas pembangunan nasional veteran jakarta,3.68,2,6,True,3
36942,universitas surabaya,3.108,2,17,True,3
36946,universitas airlangga,3.02,2,2,True,2
36947,bina sarana informatika,3.07,4,10,True,14
36948,stmik indonesia,2.99,2,4,True,4
36949,its,3.07,2,8,True,3
36952,uin sunan ampel surabaya,0.855,2,7,True,5
36953,the london school of public relations,0.75,2,10,True,5
36956,universitas gadjah mada,0.855,1,17,True,7
36957,lpi jakarta,3.5,4,2,False,4
36959,universitas pembangunan nasional veteran jakarta,3.7,2,0,False,4
36969,perbanas institute jakarta,3.2,2,17,True,4
36971,universitas islam indonesia,3.62,2,2,True,3
36973,stie nusantara,3.0,2,17,True,3
36975,amik bsi,3.55,4,2,True,6
36978,politeknik negeri jakarta,2.5,4,8,True,10
36979,institut teknologi budi utomo,3.01,2,8,True,4
36980,universitas brawijaya,3.34,2,10,True,3
36981,universitas muhammadiyah prof. dr. hamka,0.805,2,2,True,4
36984,smk 5 surakarta,3.2,6,9,False,3
36990,lspr communication & business institute,3.24,2,10,True,4
36992,yapermas,2.6,5,0,False,3
36996,universitas airlangga,3.7,2,3,True,3
36999,yai,3.3,2,3,False,4
37000,stie buddhi,3.5,2,2,True,3
37001,universitas muhammadiyah yogyakarta ,0.8075,2,6,False,5
37005,universitas pembangunan nasional jawa timur,3.3,2,6,True,4
37006,universitas pgri madiun,3.53,2,7,True,4
37007,sekolah tinggi teknik pln,3.57,2,9,True,4
37011,"universitas katolik darma cendika, surabaya",2.85,2,2,True,5
37013,universitas pamulang,2.99,2,9,True,6
37015,school of communication and secretary tarakanita,2.91,4,5,True,6
37018,universitas indonesia,3.2,2,5,False,4
37020,universitas 45 surabaya,3.26,2,21,True,4
37022,sekolah tinggi teknik pln,3.42,4,9,True,3
37028,asmi santa maria ,0.8875,4,5,True,3
37030,universitas darma persada,2.9,2,19,True,3
37033,universitas riau,3.29,2,7,True,3
37034,universitas teknologi yogyakarta,3.26,2,8,True,0
37036,stiks tarakanita,3.0,2,10,True,4
37038,universitas sangga buana ypkp,3.88,1,17,True,8
37041,universitas tarumanagara,3.79,2,10,False,3
37043,universitas nasional,0.86,1,6,True,1
37046,institut agama islam bunga bangsa cirebon,3.14,2,17,False,4
37047,gunadarma,3.0,1,3,True,2
37049,sekolah tinggi teknologi bandung,0.8,2,15,True,2
37051,brawijaya,3.23,2,17,False,8
37053,smkn 5 bekasi,2.8,6,4,True,3
37056,universitas surabaya,3.575,1,6,True,4
37060,universitas airlangga,3.74,4,20,True,3
37063,universitas indonesia,3.57,2,7,False,5
37066,universitas muhammadiyah tangerang,2.75,2,8,False,3
37070,universitas mercu buana jakarta ,3.43,2,7,True,6
37071,universitas islam sultan agung semarang,3.13,2,6,True,0
37073,universitas indonesia,3.6,1,6,False,2
37074,universitas al-azhar indonesia,2.75,2,17,True,7
37076,upn veteran jakarta,3.0,2,2,True,4
37098,universitas padjadjaran,3.35,2,7,True,3
37121,universitas katolik indonesia atma jaya,2.88,2,15,True,5
37135,universitas kadiri,3.0,2,8,True,5
37137,institut teknologi adhi tama surabaya,3.3,2,8,True,4
37138,universitas mercu buana jakarta,3.2,2,17,False,6
37140,ma al-hidayah basmol,3.324,5,7,False,3
37141,politeknik sahid jakarta,3.09,4,1,False,3
37145,atmajaya catholic university,0.7225,2,10,True,6
37148,universitas atma jaya,3.1,2,0,True,6
37152,stie indonesia jakarta,3.24,2,17,True,4
37156,universitas persada indonesia yai,3.15,2,10,True,3
37159,upn veteran jakarta,0.915,2,10,True,3
37161,smkn 8 bekasi,3.3948,6,22,False,3
37170,budi luhur,3.25,2,17,True,4
37171,universitas negeri surabaya,3.67,2,15,True,4
37172,smk 11 maret jakarta,3.06,6,4,False,3
37175,universitas brawijaya,3.32,4,22,True,3
37178,universitas pelita harapan,3.47,1,6,True,5
37185,universitas pelita harapan,3.2,1,6,False,5
37187,universitas dinamika,0.9025,3,22,True,4
37191,universitas pasundan,3.74,2,15,True,4
37193,universitas dr soetomo surabaya,3.63,2,10,False,4
37194,universitas atma jaya yogyakarta,3.58,1,6,True,1
37198,stie widya wiwaha ,3.1,2,17,False,3
37202,stekolah tinggi ilmu ekonomi indonesia,0.8275,2,2,True,4
37208,smk albasyariah,2.1,6,4,False,2
37210,smk alhasanah ,1.1,6,15,True,0
37211,universitas negeri surabaya,0.8,2,8,True,5
37214,smk borobudur,3.1,6,0,True,1
37217,uswatun hasanah,3.2,5,13,True,2
37225,universitas indraprasta pgri jakarta,3.17,2,3,True,3
37232,universitas islam sultan agung semarang,2.75,2,8,True,6
37233,smk negeri 1 surabaya,3.522,6,13,False,2
37239,sekolah tinggi manajement transportasi trisakti ,0.76,2,17,True,4
37240,institut teknologi sepuluh nopember ,1.844,1,8,True,7
37241,upi yai,3.19,2,2,True,3
37244,institut teknologi adhi tama surabaya,2.56,2,18,True,6
37245,universitas ukrida,3.25,2,17,False,3
37246,azzahra university,3.62,2,2,False,4
37249,s1 kesehatan masyarakat universitas airlangga,0.8775,2,15,True,4
37257,universitas negeri surabaya,0.69,2,15,True,5
37261,pancasila university,3.61,2,2,True,4
37265,universitas airlangga,0.785,2,7,False,4
37267,sekolah tinggi pariwisata satya widya,3.36,2,1,True,3
37270,stie pertiwi,3.33,2,17,True,4
37271,upn veteran jakarta,2.9,2,2,True,4
37272,universitas narotama ,3.3,2,8,True,4
37275,universitas dr soetomo,0.86,2,4,True,4
37276,universitas airlangga,3.4,2,7,True,4
37280,politeknik elektronika negeri surabaya,3.24,3,9,True,4
37281,universitas padjadjaran,3.73,4,10,False,3
37283,universitas islam indonesia,0.72,2,2,True,5
37284,gunadarma university,0.825,2,20,True,3
37289,universitas multimedia nusantara,3.63,2,10,True,4
37290,sma mandalahayu bekasi,1.845,5,13,False,3
37292,universitas pembangunan nasional,2.77,2,8,True,7
37293,universitas islam 45 bekasi,3.11,2,8,True,7
37296,institut teknologi adhi tama surabaya,3.69,2,7,False,7
37299,uin syarif hidayatullah jakarta,3.57,2,7,False,4
37303,university of brawijaya,3.56,4,10,False,2
37306,institut ilmu sosial dan manajemen stiami,3.49,2,2,True,4
37310,stie trianandra,3.47,2,2,True,3
37311,telkom university,3.42,2,17,True,4
37313,smkn 4 jakarta,2.4,6,11,False,3
37318,unibersitas airlangga surabaya,2.67,4,7,False,4
37321,bina nusantara,0.8925,2,17,True,5
37333,universitas udayana,3.29,2,6,False,5
37343,universitas indonesia,2.89,2,2,True,9
37347,universitas wijaya putra surabaya,3.49,2,6,True,4
37351,widyatama,3.28,2,2,True,3
37358,universitas persada indonesia yai,3.23,2,2,True,6
37359,universitas diponegoro,3.2,2,15,True,17
37360,unirsitas tarumanagara,2.56,2,2,True,4
37365,politeknik telkom,2.47,4,16,True,4
37368,politeknik elektronika negeri surabaya,3.48,3,9,True,4
37369,sekolah tinggi ilmu ekonomi musi,0.8675,2,17,True,4
37372,universitas bung karno,3.14,2,17,True,4
37373,sekolah tinggi ilmu indonesia ,2.8899999999999997,2,2,True,15
37375,prisma profesional,3.07,4,17,False,2
37377,"universitas pembangunan nasional ""veteran' jawa timur",3.69,2,21,True,4
37386,sekolah tinggi pariwisata bandung,0.775,2,1,True,3
37392,universitas airlangga surabaya,3.41,2,7,True,6
37397,airlangga university,3.3,4,7,False,3
37402,"upn ""veteran"" jawa timur",3.34,2,18,True,4
37407,unair,3.19,4,15,True,3
37413,universitas pgri adi buana surabaya,3.51,2,17,False,3
37414,universitas islam kadiri,3.55,2,2,True,4
37416,stie pgri dewantara jombang,3.4,2,2,True,4
37421,universitas panca marga,3.81,2,15,True,3
37425,universitas pgri madiun,3.1,2,2,True,4
37432,universitas pancasila,3.07,2,3,True,4
37437,sekolah tinggi ilmu ekonomi indonesia,0.83,2,17,True,3
37438,institut teknologi adhi tama surabaya,0.8225,2,21,True,7
37442,universitas pgri adi buana surabaya,3.28,2,15,False,3
37443,universitas katolik parahyangan bandung,3.06,2,17,True,3
37448,universitas airlangga,3.56,2,7,True,4
37451,universitas narotama surabaya,3.74,2,17,True,4
37460,universitas negeri surabaya,3.59,2,20,True,4
37462,universitas telkom,3.41,4,7,False,3
37464,airlangga university,2.98,2,10,True,4
37469,universitas negeri surabaya,3.4,2,17,True,4
37471,sekolah tinggi ilmu ekonomi indonesia (stiesia) surabaya,3.5,2,2,True,3
37478,universitas islam 45 bekasi,2.88,2,2,True,12
37479,universitas pamulang,3.53,2,17,True,3
37480,universitas bina nusantara,3.06,2,2,True,4
37483,universitas airlangga,2.77,2,20,True,4
37484,sekolah tinggi ilmu ekonomi indonesia surabaya,0.8175,2,17,True,5
37488,binus universtiy,3.21,2,15,True,4
37489,sekolah tinggi perpajakan indonesia,3.41,3,2,False,4
37490,politeknik negeri malang ,3.58,4,15,True,3
37500,univ. satya negara indonesia ,3.57,2,2,True,3
37505,stei indonesia jakarta,3.53,2,2,True,4
37510,universitas airlangga,3.05,2,15,True,4
37511,universitas negeri surabaya,3.76,2,5,True,3
37514,universitas islam sultan agung,3.43,2,6,False,3
37515,lp3i surabaya,3.1,4,10,True,8
37516,institut teknologi adhi tama surabaya,3.61,2,7,True,3
37518,universitas airlangga,3.31,2,15,True,4
37522,universitas airlangga,3.8,2,15,True,3
37528,universitas 17 agustus 1945 surabaya,0.8975,2,7,False,4
37529,jayabaya university,3.56,2,2,True,3
37530,universitas airlangga,3.2,2,10,True,4
37531,universitas ciputra,3.52,2,17,True,3
37533,universitas airlangga,0.7925,2,15,True,3
37534,universitas 17 agustus 1945,3.51,2,7,True,3
37535,universitas persada indonesia y.a.i,3.0,2,2,True,5
37538,jember university,0.7175,2,7,True,6
37541,sekolah tinggi informatika & komputer indonesia (stiki) malang,2.96,2,21,True,8
37544,universitas dr. soetomo surabaya,3.48,2,17,True,4
37550,universitas dr. soetomo surabaya,3.7,2,20,True,9
37555,brawijaya university,3.83,2,7,True,3
37556,politeknik perkapalan negeri surabaya,3.29,3,15,True,4
37557,universitas negeri padang,3.48,4,2,True,3
37559,universitas darma persada,3.1,2,2,True,7
37563,bung hatta,3.85,2,2,True,3
37564,gunadarma,0.7425,4,21,False,3
37566,bina sarana informatika,3.67,4,2,True,3
37567,"smk islam yps, jakarta",3.0620000000000003,6,2,False,2
37569,bina sarana informatika,3.32,4,2,True,3
37570,universitas gunadarma,3.04,2,2,True,13
37575,asmi surabaya,3.57,4,5,True,13
37582,karya muda,3.219,6,1,True,0
37583,smkn 4 surabaya,3.3988,6,17,True,3
37586,universitas islam negeri maulana malik ibrahim,3.4,2,15,True,4
37588,universitas airlangga,2.81,2,7,True,4
37589,universitas airlangga,3.29,4,5,True,6
37590,petra christian university,3.53,2,10,True,4
