,ApplicantEducationID,ApplicantID,DateStart,DateEnd,EducationInstituteName,Score,EducationLevelID,MajorID,Degree
1264,1281,5653,2015-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS INDONESIA,3.45,2,7.0,False
1265,1282,5653,2012-08-01 00:00:00.0000000,2015-08-01 00:00:00.0000000,UNIVERSITAS INDONESIA,3.7,4,7.0,False
1266,1283,6042,2014-08-01 00:00:00.0000000,2018-04-01 00:00:00.0000000,UNIVERSITAS KRISTEN MARANATHA,3.93,2,8.0,True
1267,1284,6042,2011-07-01 00:00:00.0000000,2014-05-01 00:00:00.0000000,SMA SANTA ANGELA,7.3,5,,True
1268,1285,6042,2008-08-01 00:00:00.0000000,2011-04-01 00:00:00.0000000,SMP SANTA ANGELA,8.3,7,,True
1269,1286,6044,1988-06-01 00:00:00.0000000,1991-06-01 00:00:00.0000000,SMK NEGERI 1 PANDEGLANG,7.2,6,5.0,False
1270,1287,6047,2003-06-01 00:00:00.0000000,2010-06-01 00:00:00.0000000,STIESIA,2.8,2,2.0,True
1271,1288,6049,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH MALANG,3.6,2,3.0,True
1272,1289,5331,2012-08-01 00:00:00.0000000,2018-01-01 00:00:00.0000000,MARANATHA CHRISTIAN UNIVERSITY,2.97,2,3.0,True
1273,1290,6050,2012-04-01 00:00:00.0000000,2018-04-01 00:00:00.0000000,UNIVERSITAS PERSADA INDONESIA YAI,253.0,2,3.0,True
1274,1291,6071,2004-01-01 00:00:00.0000000,2008-01-01 00:00:00.0000000,UNIVERSITAS WIDYA GAMA MALANG,3.2,2,11.0,True
1275,1292,6072,2015-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,POLITEKNIK NEGERI JAKARTA,3.35,4,2.0,True
1276,1293,6073,2013-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,SEKOLAH TINGGI ILMU EKONOMI INDONESIA,320.0,2,2.0,True
1277,1294,6079,2015-07-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,INSTITUT PERTANIAN BOGOR,2.89,4,7.0,True
1278,1295,4847,2012-08-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS NEGERI SURABAYA,2.99,2,6.0,True
1279,1296,4847,2009-07-01 00:00:00.0000000,2012-08-01 00:00:00.0000000,SMAN 21 SURABAYA,8.4,5,,True
1280,1297,6097,2012-06-01 00:00:00.0000000,2016-07-01 00:00:00.0000000,UNIVERSITAS TRUNOJOYO MADURA,3.54,2,6.0,True
1281,1298,5329,2014-08-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UNIVERSITAS SURABAYA,3.29,2,3.0,False
1282,1299,6108,2010-07-01 00:00:00.0000000,2014-07-01 00:00:00.0000000,UNIVERSITAS INDONESIA,3.02,2,7.0,True
1283,1300,6102,2006-06-01 00:00:00.0000000,2009-06-01 00:00:00.0000000,SMK TARUNA,29.45,6,,False
1284,1301,4376,2011-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.01,2,3.0,True
1285,1302,4738,2013-08-01 00:00:00.0000000,2018-05-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.09,2,3.0,True
1286,1303,6056,2012-03-01 00:00:00.0000000,2017-10-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH MALANG,299.0,2,6.0,True
1287,1304,6118,2013-08-01 00:00:00.0000000,2018-10-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH GRESIK,3.1,2,7.0,True
1288,1305,6123,2012-10-01 00:00:00.0000000,2016-10-01 00:00:00.0000000,UNIVERSITAS PEMBANGUNAN NASIONAL VETERAN JAKARTA,334.0,2,,True
1289,1306,5473,2014-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS NEGERI JAKARTA,3.74,2,7.0,True
1290,1307,5473,2011-07-01 00:00:00.0000000,2014-05-01 00:00:00.0000000,SMKN 1 INDRAMAYU,89.0,6,2.0,True
1291,1308,6129,2013-09-01 00:00:00.0000000,2018-10-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.32,2,6.0,True
1292,1309,6130,2002-12-01 00:00:00.0000000,2006-07-01 00:00:00.0000000,UNIV MUHAMMADIYAH,3.03,2,6.0,False
1293,1310,6137,2008-05-01 00:00:00.0000000,2012-08-01 00:00:00.0000000,UNIVERSITAS NAROTAMA,3.27,2,4.0,False
1294,1311,6140,2015-09-01 00:00:00.0000000,2017-03-01 00:00:00.0000000,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,389.0,1,6.0,False
1295,1312,6143,2009-06-01 00:00:00.0000000,2012-06-01 00:00:00.0000000,KAMPUS ASIA MALANG,302.0,4,2.0,True
1296,1313,6143,2015-07-01 00:00:00.0000000,2016-07-01 00:00:00.0000000,AKPAR MAJAPAHIT SURABAYA,3.5,9,1.0,True
1297,1314,6111,2004-05-01 00:00:00.0000000,2008-08-01 00:00:00.0000000,KARTINI,279.0,2,6.0,True
1298,1315,6158,2011-08-01 00:00:00.0000000,2015-10-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH MALANG,3.39,2,3.0,False
1299,1316,6166,2008-09-01 00:00:00.0000000,2013-12-01 00:00:00.0000000,UNIVERSITAS NUSANTARA PGRI KEDIRI,3.29,2,7.0,True
1300,1317,6169,2012-08-01 00:00:00.0000000,2018-10-01 00:00:00.0000000,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,2.81,2,3.0,True
1301,1318,6180,2013-11-01 00:00:00.0000000,2018-10-01 00:00:00.0000000,UNIVERSITAS DARMA PERSADA,3.59,2,,True
1302,1319,6144,1992-06-01 00:00:00.0000000,1993-06-01 00:00:00.0000000,NEW SURABAYA COLLAGE (1993),3.42,4,1.0,True
1303,1320,6176,2005-07-01 00:00:00.0000000,2010-04-01 00:00:00.0000000,UNIKA WIDYA MANDALA,3.0,2,3.0,False
1304,1321,6153,2014-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.61,2,7.0,True
1305,1322,6194,2014-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,GUNADARMA,3.86,2,2.0,False
1306,1323,6197,2008-12-01 00:00:00.0000000,2010-06-01 00:00:00.0000000,UNIVERSITY OF LONDON,32.0,2,15.0,True
1307,1324,6197,2006-08-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,SINGAPORE INSTITUTE OF MANAGEMENT,35.0,4,15.0,False
1308,1325,6198,2009-08-01 00:00:00.0000000,2012-05-01 00:00:00.0000000,AKADEMI SEKRATARI WIDYA MANDALA SURABAYA,3.08,4,5.0,False
1309,1326,6198,2005-06-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,SMA NEGERI 11 SURABAYA,50.46,5,,False
1310,1327,6206,2013-08-01 00:00:00.0000000,2017-07-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,352.0,2,3.0,True
1311,1328,6202,2013-09-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,UNIVERSITAS YOS SUDARSO,3.25,2,7.0,True
1312,1329,6210,2008-07-01 00:00:00.0000000,2012-03-01 00:00:00.0000000,STIKOM SURABAYA,3.17,4,5.0,True
1313,1330,6212,2012-09-01 00:00:00.0000000,2017-02-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH MALANG,3.48,2,6.0,True
1314,1331,5846,2014-07-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS PENDIDIKAN INDONESIA,3.22,2,7.0,True
1315,1332,5336,0014-03-01 00:00:00.0000000,0018-03-01 00:00:00.0000000,UNIVERSITAS BUDI LUHUR,330.0,2,2.0,True
1316,1333,5420,2005-08-01 00:00:00.0000000,2010-03-01 00:00:00.0000000,UNIVERSITAS PERSADA INDONESIA YAI,3.35,2,10.0,True
1317,1334,5885,2014-08-01 00:00:00.0000000,2017-05-01 00:00:00.0000000,UNIVERSITAS JENDERAL SOEDIRMAN,370.0,4,7.0,True
1318,1335,5294,2010-06-01 00:00:00.0000000,2013-06-01 00:00:00.0000000,SMK MUARA INDONESIA,8.7,6,2.0,False
1319,1336,5618,2014-07-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS NEGERI JAKARTA,3.62,2,,True
1320,1337,6227,2011-09-01 00:00:00.0000000,2016-05-01 00:00:00.0000000,SULTAN AGENG TIRTAYASA UNIVESITY,3.72,2,2.0,True
1321,1338,6231,2009-06-01 00:00:00.0000000,2011-06-01 00:00:00.0000000,STIE IPWIJA ,3.5,1,,True
1322,1339,6230,2015-08-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,UNIVERSITAS PADJADJARAN,3.64,4,7.0,True
1323,1340,5592,2014-09-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,GUNADARMA,3.29,2,,True
1324,1341,5556,2014-09-01 00:00:00.0000000,2018-11-01 00:00:00.0000000,UNIVERSITAS BINA SARANA INFORMATIKA,3.34,4,4.0,True
1325,1342,5571,2014-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,GUNADARMA UNIVERSITY,354.0,2,16.0,True
1326,1343,6242,2011-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,"UNIVERSITAS PEMBANGUNAN NASIONAL "" VETERAN "" JAKARTA",3.65,2,10.0,True
1327,1344,6236,2014-07-01 00:00:00.0000000,2018-06-01 00:00:00.0000000,UNIVERSITAS SWADAYA GUNUNG JATI,3.3,2,7.0,True
1328,1345,5510,2012-09-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,MULTIMEDIA NUSANTARA,3.2,2,10.0,True
1329,1346,6234,2015-09-01 00:00:00.0000000,2018-10-01 00:00:00.0000000,POLITEKNIK LP3I JAKARTA,2.95,4,14.0,True
1330,1347,6244,2011-09-01 00:00:00.0000000,2015-10-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,301.0,2,6.0,True
1331,1348,6109,2015-07-01 00:00:00.0000000,2018-05-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.25,2,,True
1332,1349,6109,2011-07-01 00:00:00.0000000,2014-07-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.54,4,,True
1333,1350,5943,2010-06-01 00:00:00.0000000,2014-07-01 00:00:00.0000000,UNIVERSITAS PUTRA INDONESIA YPTK ,3.01,2,4.0,True
1334,1351,6225,2013-09-01 00:00:00.0000000,2017-04-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.22,2,7.0,True
1335,1352,6055,2015-06-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,INSTITUT PERTANIAN BOGOR,315.0,4,2.0,False
1336,1353,6249,2011-08-01 00:00:00.0000000,2017-03-01 00:00:00.0000000,UNIVERSITAS SUMATERA UTARA,3.15,2,7.0,True
1337,1354,5629,2014-07-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS NEGERI JAKARTA,3.91,2,2.0,True
1338,1355,6246,2003-08-01 00:00:00.0000000,2008-02-01 00:00:00.0000000,STIE DR. MOECHTAR TALIB,2.75,2,2.0,True
1339,1356,5671,2014-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3.49,2,8.0,True
1340,1357,5611,2002-07-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,SDN CURUG 3 DEPOK,22.95,8,,False
1341,1358,5994,2014-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,IINSTITUT PERTANIAN BOGOR,3.69,2,7.0,True
1342,1359,5611,2008-07-01 00:00:00.0000000,2011-06-01 00:00:00.0000000,SMP N 7 DEPOK,31.35,7,,False
1343,1360,5611,2011-07-01 00:00:00.0000000,2014-05-01 00:00:00.0000000,SMK BUDHI WARMAN 2 JAKARTA TIMUR,32.5,6,2.0,False
1344,1361,6029,2015-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,POLITEKNIK NEGERI MEDIA KREATIF,3.51,4,10.0,True
1345,1362,5611,2014-06-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.38,2,,True
1346,1363,5295,2013-09-01 00:00:00.0000000,2017-10-01 00:00:00.0000000,STMIK AMIKOM PURWOKERTO,3.58,2,4.0,True
1347,1364,6266,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS BINA NUSANTARA,3.3,2,2.0,True
1348,1365,6269,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITY OF PROF.DR MOESTOPO (BERAGAMA),373.0,2,10.0,True
1349,1366,6270,2013-03-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS PEMBANGUNAN NASIONAL VETERAN JAKARTA,3.28,2,10.0,True
1350,1367,5939,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.65,2,7.0,True
1351,1368,6248,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,PANCASILA UNIVERSITY,2.75,2,,True
1352,1369,5469,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITY OF PROF. DR. MOESTOPO (RELIGION),3.59,2,10.0,True
1353,1370,6274,2014-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,364.0,2,7.0,True
1354,1371,6282,2014-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,INSTITUT ILMU SOSIAL DAN ILMU POLITIK JAKARTA,3.33,2,7.0,True
1355,1372,6284,2015-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,POLITEKNIK NEGERI JAKARTA,3.38,4,8.0,True
1356,1373,6285,2015-06-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,INSTITUT PERTANIAN BOGOR,3.72,4,15.0,True
1357,1374,5877,2012-06-01 00:00:00.0000000,2015-06-01 00:00:00.0000000,SMKN 1 BOJONGGEDE,7.75,6,,False
1358,1375,6287,2014-11-01 00:00:00.0000000,2017-09-01 00:00:00.0000000,UNIVERSITAS SAHID JAKARTA,3.42,4,10.0,True
1359,1376,6292,2014-04-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,INSTITUT ILMU SOSIAL DAN ILMU POLITIK JAKARTA,3.62,2,15.0,True
1360,1377,6290,2015-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS BINA SARANA INFORMATIKA,3.82,4,15.0,False
1361,1378,6295,2014-09-01 00:00:00.0000000,2017-10-01 00:00:00.0000000,POLITEKNIK CITRA WIDYA EDUKASI,287.0,4,7.0,False
1362,1379,6290,2012-07-01 00:00:00.0000000,2015-05-01 00:00:00.0000000,SMK TEKNOLOGI INDUSTRI PEMBANGUNAN CIMAHI,74.0,6,15.0,False
1363,1380,5661,2017-07-01 00:00:00.0000000,2018-12-01 00:00:00.0000000,"SEKOLAH TINGGI ILMU EKONOMI GENTIARAS, BANDAR LAMPUNG",3.54,2,2.0,True
1364,1381,6289,2014-10-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.55,2,2.0,True
1365,1382,6298,2014-07-01 00:00:00.0000000,2018-10-01 00:00:00.0000000,UNIVERSITAS ISLAM MALANG,318.0,2,2.0,True
1366,1383,6226,2013-09-01 00:00:00.0000000,2017-07-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,344.0,3,7.0,True
1367,1384,6308,2014-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.42,2,,False
1368,1385,6311,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,STIE MALANGKUCECWARA,308.0,2,2.0,True
1369,1386,6313,2014-08-01 00:00:00.0000000,2017-07-01 00:00:00.0000000,UNIVERSITAS INDONESIA,3.19,4,7.0,True
1370,1387,4650,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.43,2,7.0,True
1371,1388,6314,2015-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,POLITEKNIK NEGERI JAKARTA,3.38,4,5.0,True
1372,1389,6314,2012-07-01 00:00:00.0000000,2015-07-01 00:00:00.0000000,SMK PUTRA BANGSA,879.0,6,5.0,True
1373,1390,6318,2004-10-01 00:00:00.0000000,2007-12-01 00:00:00.0000000,AKOM BINA SARANA INFORMATIKA,3.02,4,10.0,True
1374,1391,6315,2015-02-01 00:00:00.0000000,2017-12-01 00:00:00.0000000,GADJAH MADA UNIVERSITY,3.55,1,15.0,True
1375,1392,6315,2006-08-01 00:00:00.0000000,2010-02-01 00:00:00.0000000,AIRLANGGA UNIVERSITY,3.41,2,15.0,True
1376,1393,6322,2015-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,INSTITUT PERTANIAN BOGOR,3.27,4,2.0,True
1377,1394,6324,2015-08-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,UNIVERSITAS SEBELAS MARET,3.74,4,10.0,False
1378,1395,6324,2015-08-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,UNIVERSITAS SEBELAS MARET,3.74,4,10.0,False
1379,1396,6325,2013-09-01 00:00:00.0000000,2017-06-01 00:00:00.0000000,UNIKA WIDYA MANDALA MADIUN,3.65,2,3.0,True
1380,1397,6326,2015-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,INSTITUT PERTANIAN BOGOR,3.37,4,2.0,False
1381,1398,6330,2018-09-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,INSTITUT PERTANIAN BOGOR,3.63,2,7.0,True
1382,1402,5334,2011-07-01 00:00:00.0000000,2014-06-01 00:00:00.0000000,SMK N 14 JAKARTA,8.8,6,2.0,False
1383,1403,5788,2014-09-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,UNIVERSITAS KUNINGAN,3.53,2,15.0,True
1384,1404,5722,2013-07-01 00:00:00.0000000,2017-09-01 00:00:00.0000000,UNIVERSITAS AL-AZHAR INDONESIA,365.0,2,10.0,True
1385,1405,6328,2014-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,POLITEKNIIK NEGERI JAKARTA,3.58,3,2.0,True
1386,1406,6338,2014-09-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,UNIVERSITAS NASIONAL,3.78,2,7.0,True
1387,1407,6332,2013-08-01 00:00:00.0000000,2017-04-01 00:00:00.0000000,ACADEMY TELECOMMUNICATION ENGINEERING SANDHY PUTRA JAKARTA,2.87,4,9.0,True
1388,1408,6319,0010-10-01 00:00:00.0000000,0009-11-01 00:00:00.0000000,LONDON SCHOOL OF PUBLIC RELATION JAKARTA,305.0,2,10.0,True
1389,1409,6349,2014-09-01 00:00:00.0000000,2017-09-01 00:00:00.0000000,AKADEMI KOMUNIKASI BINA SARANA INFORMATIKA,3.25,4,10.0,True
1390,1410,6353,2015-06-01 00:00:00.0000000,2018-06-01 00:00:00.0000000,SMK NEGERI 2 LUBUK BASUK,700.0,6,16.0,True
1391,1411,6346,2012-07-01 00:00:00.0000000,2015-08-01 00:00:00.0000000,UNIVERSITAS JENDERAL SOEDIRMAN,2.9,4,15.0,True
1392,1412,5352,2002-09-01 00:00:00.0000000,2005-01-01 00:00:00.0000000,UNIVERSITY OF INDONESIA,2.87,1,7.0,True
1393,1413,5352,1996-09-01 00:00:00.0000000,2002-05-01 00:00:00.0000000,TRISAKTI UNIVERSITY,2.61,2,15.0,True
1394,1414,6363,2014-10-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,UNIVERSITAS SURABAYA,3.08,2,15.0,True
1395,1415,6354,2015-08-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,INSTITUT PERTANIAN BOGOR,3.2,4,7.0,True
1396,1416,6360,2011-09-01 00:00:00.0000000,2015-03-01 00:00:00.0000000,UNIVERSITAS 17 AGUSTUS 1945 SURABAYA,373.0,2,6.0,True
1397,1417,6359,2009-09-01 00:00:00.0000000,2012-09-01 00:00:00.0000000,AKADEMI SEKRETARI BUDI LUHUR,3.17,4,5.0,True
1398,1418,6221,2013-08-01 00:00:00.0000000,2017-10-01 00:00:00.0000000,UNIVERSITAS TRISAKTI,3.17,2,7.0,False
1399,1419,6376,2014-02-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS PEMBANGUNAN JAYA,321.0,2,8.0,True
1400,1420,6380,2014-10-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,THE LONDON SCHOOL OF PUBLIC RELATIONS JAKARTA,2.95,2,10.0,True
1401,1421,6380,2018-02-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,THE LONDON SCHOOL OF PUBLIC RELATIONS JAKARTA,3.2,1,10.0,False
1402,1422,6387,2012-11-01 00:00:00.0000000,2016-12-01 00:00:00.0000000,UNIVERSITAS PAKUAN,3.17,2,7.0,True
1403,1423,6388,2009-08-01 00:00:00.0000000,2013-03-01 00:00:00.0000000,UNTAG,3.73,2,2.0,True
1404,1424,1081,2014-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS SURABAYA,2.845,2,14.0,True
1405,1425,6342,2013-08-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,INSTITUT PERTANIAN BOGOR,347.0,2,7.0,True
1406,1426,6377,2014-10-01 00:00:00.0000000,2018-06-01 00:00:00.0000000,STIE TRIANANDRA,3.28,2,7.0,True
1407,1427,6391,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS BINA NUSANTARA,326.0,2,2.0,True
1408,1428,6316,2015-08-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,POLITEKNIK NEGERI JAKARTA,3.46,4,2.0,True
1409,1429,6007,2012-09-01 00:00:00.0000000,2017-07-01 00:00:00.0000000,UNIVERSITAS MATARAM,2.99,2,15.0,True
1410,1430,6393,2013-07-01 00:00:00.0000000,2016-05-01 00:00:00.0000000,SMA WIDYA KUSUMA CILEUNGSI,79.0,5,13.0,True
1411,1431,5320,2014-08-01 00:00:00.0000000,2018-05-01 00:00:00.0000000,UNIVERSITAS SEBELAS MARET,3.62,2,6.0,True
1412,1432,6403,2013-08-01 00:00:00.0000000,2018-06-01 00:00:00.0000000,UNIVERSITAS MUSLIM INDONESIA,3.09,2,8.0,True
1413,1433,5317,2009-07-01 00:00:00.0000000,2013-03-01 00:00:00.0000000,UNIVERSITAS PARAMADINA,3.54,2,10.0,False
1414,1434,5218,2015-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,INSTITUT PERTANIAN BOGOR,3.84,4,15.0,True
1415,1435,6411,2013-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS BINA NUSANTARA,2.73,2,7.0,True
1416,1436,5304,2013-09-01 00:00:00.0000000,2013-09-01 00:00:00.0000000,AMIK BSI ,3.28,4,15.0,False
1417,1437,6416,2011-08-01 00:00:00.0000000,2015-08-01 00:00:00.0000000,TELKOM UNIVERSITY,3.08,2,14.0,True
1418,1438,5406,2011-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,MARANATHA CHRISTIAN UNIVERSITY,290.0,2,3.0,True
1419,1439,6418,2013-09-01 00:00:00.0000000,2016-09-01 00:00:00.0000000,PERBANAS INSTITUTE,2.92,4,2.0,True
1420,1440,6419,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.39,2,3.0,True
1421,1441,6421,2014-10-01 00:00:00.0000000,2018-11-01 00:00:00.0000000,LSPR,3.14,2,10.0,True
1422,1442,6421,2017-11-01 00:00:00.0000000,2019-11-01 00:00:00.0000000,LSPR,3.03,1,10.0,False
1423,1443,5011,2014-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,POLITEKNIK NEGERI JAKARTA,354.0,3,2.0,True
1424,1444,5307,2014-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,KWIK KIAN GIE SCHOOL OF BUSINESS,2.96,2,2.0,True
1425,1445,6431,2013-11-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,UNIVERSITAS NEGERI SEMARANG,3.34,2,6.0,True
1426,1446,6395,2010-05-01 00:00:00.0000000,2014-05-01 00:00:00.0000000,UNIVERSITAS KLABAT,3.15,2,2.0,True
1427,1447,6371,2013-09-01 00:00:00.0000000,2018-04-01 00:00:00.0000000,INSTITUT PERTANIAN BOGOR,2.95,2,7.0,True
1428,1448,6402,2014-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,SEKOLAH TINGGI TEKNIK PLN,3.16,2,4.0,True
1429,1449,6439,2013-09-01 00:00:00.0000000,2017-11-01 00:00:00.0000000,UNIVERSITAS MERCU BUANA,3.59,2,2.0,True
1430,1450,5970,2014-09-01 00:00:00.0000000,2018-05-01 00:00:00.0000000,UNIVERSITAS ISLAM INDONESIA,3.26,2,3.0,True
1431,1451,6357,2008-10-01 00:00:00.0000000,2010-09-01 00:00:00.0000000,UNIVERSITAS ISLAM NEGERI JAKARTA,3.2,2,15.0,True
1432,1452,6358,2014-08-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,UNIVERSITAS KRISTEN SATYA WACANA,3.95,2,7.0,True
1433,1453,6444,2014-08-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,UNIVERSITAS KATOLIK INDONESIA ATMAJAYA,329.0,2,6.0,True
1434,1454,6125,2012-06-01 00:00:00.0000000,2018-04-01 00:00:00.0000000,UNIVERSITAS PROF DR MOESTOPO,2.8,2,10.0,False
1435,1455,6267,2014-08-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,POLITEKNIK NEGERI BANDUNG,3.35,3,15.0,True
1436,1456,6267,2011-07-01 00:00:00.0000000,2013-07-01 00:00:00.0000000,SMAN 14 JAKARTA,7.4,5,13.0,False
1437,1457,6451,2003-07-01 00:00:00.0000000,2011-10-01 00:00:00.0000000,TRISAKTI UNIVERSITY,2.78,2,6.0,True
1438,1458,6430,2015-06-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,POLITEKNIK NEGERI JAKARTA,3.39,4,7.0,False
1439,1459,6424,2014-09-01 00:00:00.0000000,2018-01-01 00:00:00.0000000,UNIVERSITAS KRISTEN SATYA WACANA,3.63,2,6.0,True
1440,1460,5777,2012-09-01 00:00:00.0000000,2016-11-01 00:00:00.0000000,IBI DARMAJAYA LAMPUNG,310.0,2,,True
1441,1461,6455,2014-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS INDRAPRASTA,3.01,2,7.0,True
1442,1462,6367,2012-06-01 00:00:00.0000000,2015-06-01 00:00:00.0000000,SMK DR.SOETOMO SURABAY,804.0,6,1.0,False
1443,1463,812,2014-09-01 00:00:00.0000000,2018-01-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.5,3,6.0,True
1444,1464,6469,2014-09-01 00:00:00.0000000,2014-09-01 00:00:00.0000000,GUNADARMA UNIVERSITY,3.86,2,3.0,True
1445,1465,6476,2014-04-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS TAMA JAGAKARSA ,348.0,2,3.0,True
1446,1466,6482,2014-10-01 00:00:00.0000000,2018-10-01 00:00:00.0000000,UNIVERSITAS TAMA JAGAKARSA,3.27,2,3.0,True
1447,1467,5390,2014-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,UNIVERSITAS NEGERI JAKARTA,3.54,2,3.0,True
1448,1468,6486,2012-05-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,STIE PEMBANGUNAN BISNIS DAN MANAGEMENT,325.0,2,15.0,True
