ApplicantID,DateFrom,DateTo,Industry,Position,Salary,ExpectedSalary,Age,EducationLevelName,MajorName
23060,2001-12-01,2003-01-01,Internet,Staff Outlet,800000.0,20000000.0,49,S1,MANAJEMEN
33313,2019-06-01,2020-03-01,Course,Administrasi,3800000.0,4950000.0,26,S1,MANAJEMEN
31757,2014-04-01,2016-04-01,Oil/Gas,Receptionist,3300000.0,4200000.0,28,D4,SEKRETARIS
33310,2013-03-01,2016-07-01,Leasing Company,Business Secretary,4000000.0,4500000.0,35,D3,SEKRETARIS
33314,2016-06-01,2020-06-01,PARIWISATA,Administrasi Perizinan,5000000.0,4200000.0,30,SMA,SMA SEGALA JURUSAN
33315,2017-09-01,2019-09-01,Percetakan,Admin Pajak & Keuangan,2000000.0,3750000.0,33,S1,AKUNTANSI
33315,2020-02-01,2020-06-01,Penerbitan,Sales,2800000.0,3750000.0,33,S1,AKUNTANSI
33339,2018-09-01,2020-04-01,Property Developer ,Mortgage Legal Staff,4200000.0,4000000.0,33,S1,KOMUNIKASI
33339,2017-10-01,2018-04-01,"Fashion Retail (Fossil, Chanel etc)",Office Coordinator ,6000000.0,4000000.0,33,S1,KOMUNIKASI
33339,2013-07-01,2016-12-01,Oil and gas services,Office Admin ,5000000.0,4000000.0,33,S1,KOMUNIKASI
33339,2017-07-01,2017-07-01,NGO ,FREELANCE TRANSLATOR ,3000000.0,4000000.0,33,S1,KOMUNIKASI
33340,2019-06-01,2019-11-01,Konstruksi (Konsultan),Asisten Ahli Asesmen Struktur,1500000.0,5000000.0,25,S1,TEKNIK SIPIL
33337,2008-02-01,2014-12-01,metal construction,Project ,3000000.0,6000000.0,33,S1,ARSITEK
33337,2015-02-01,2016-03-01,MANUFACTURE OF PHOTOCOPIERS,AUDITOR ACOUNTING,3000000.0,6000000.0,33,S1,ARSITEK
33337,2016-04-01,2016-09-01,Architecture,Junior Architech,4000000.0,6000000.0,33,S1,ARSITEK
33337,2016-09-01,2019-01-01,Interior,Project Supervisior,3600000.0,6000000.0,33,S1,ARSITEK
33337,2019-01-01,2020-07-01,Interior,Freelancer Asistaint,4000000.0,6000000.0,33,S1,ARSITEK
33345,2014-03-01,2017-03-01,Jasa,Lapangan,4000000.0,4000000.0,32,SMK,SMA SEGALA JURUSAN
33351,2018-06-01,2019-10-01,Perhotelan (Hospitality),Chief Accounting (Head of Department),16000000.0,12000000.0,34,D3,AKUNTANSI
33351,2017-12-01,2018-06-01,Perhotelan (Hospitality),Chief Accounting (Head of Department),10000000.0,12000000.0,34,D3,AKUNTANSI
33298,2018-02-01,2019-04-01,Government,Staff Rekayasa Teknis dan Monitoring Material,4500000.0,6500000.0,27,S1,TEKNIK SIPIL
33316,2019-07-01,2020-02-01,F & B,FINANCE ADMIN,3800000.0,4500000.0,29,S1,AKUNTANSI
33316,2018-05-01,2018-07-01,F & B,INVENTORY ADMIN,1700000.0,4500000.0,29,S1,AKUNTANSI
33316,2016-11-01,2017-12-01,EDUCATION,PENGAJAR CERDAS 2,5000000.0,4500000.0,29,S1,AKUNTANSI
33363,2018-05-01,2019-04-01,Engineering ,Koordinator Surveyor ,4000000.0,7000000.0,28,S1,TEKNIK SIPIL
33363,2019-06-01,2020-01-01,Real estate ,Site Engineer ,5000000.0,7000000.0,28,S1,TEKNIK SIPIL
33363,2020-02-01,2020-06-01,Engineering,Project Supervisor ,6000000.0,7000000.0,28,S1,TEKNIK SIPIL
33361,2019-12-01,2020-04-01,Transportation,Dispatcher,4000000.0,3000000.0,30,D3,PERHOTELAN
33361,2019-09-01,2019-12-01,Hotel and Service,Concierge,3000000.0,3000000.0,30,D3,PERHOTELAN
33361,2016-05-01,2019-03-01,Hotel and Service,Concierge,5000000.0,3000000.0,30,D3,PERHOTELAN
33366,2019-02-01,2020-04-01,Food & Beverage,Project Supervisor,6000000.0,6000000.0,34,S1,TEKNIK SIPIL
33382,2009-02-01,2017-09-01,COMPUTER ASSEMBLING AND ACCESORIES,Accounting and  Tax Manager ,10000000.0,15000000.0,40,S1,AKUNTANSI
33380,2018-06-01,2018-11-01,Pendidikan (Perguruan Tinggi),Asisten Dosen,1000000.0,5000000.0,27,S1,TEKNIK SIPIL
33380,2019-02-01,2020-02-01,Developer,Asisten Project Officer,4000000.0,5000000.0,27,S1,TEKNIK SIPIL
33380,2020-02-01,2020-07-01,Developer,Project Officer,6500000.0,5000000.0,27,S1,TEKNIK SIPIL
33384,2017-09-01,2020-06-01,Konstruksi dan Renovasi,Project Supervisor,6000000.0,6000000.0,26,S1,TEKNIK SIPIL
33376,2017-11-01,2019-11-01,Jasa,Site aquistion,6000000.0,0.0,0,SMK,Teknik Komputer
33392,2016-10-01,2019-04-01,Tembakau,Field Marketing Representative,8732000.0,8300000.0,29,S1,AKUNTANSI
33299,2010-11-01,2019-11-01,TRADING LOG (PERKAYUAN),KEPALA ADMINISTRASI,5000000.0,5000000.0,39,S1,SEMUA JURUSAN
33299,2006-12-01,2010-11-01,TRADING LOG (PERKAYUAN),STAFF ADMINISTRASI,1500000.0,5000000.0,39,S1,SEMUA JURUSAN
33299,2005-08-01,2006-11-01,COURIER & CARGO,CUSTOMER SERVICE ,750000.0,5000000.0,39,S1,SEMUA JURUSAN
33402,2018-01-01,2020-02-01,Forwarding,IT Support,6000000.0,7000000.0,41,S1,TEKNIK INFORMATIKA
33402,2015-09-01,2017-09-01,Outsource,IT Assc,4000000.0,7000000.0,41,S1,TEKNIK INFORMATIKA
33408,2013-01-01,2019-10-01,HUKUM,IT STAF,4800000.0,8000000.0,32,S1,TEKNIK INFORMATIKA
33404,2014-07-01,2016-04-01,Jasa Penyiaran TV berbayar,IT Broadcast Staff,3500000.0,8300000.0,32,S1,TEKNIK INFORMATIKA
33404,2016-04-01,2018-09-01,Travel Agent,IT Staff,4500000.0,8300000.0,32,S1,TEKNIK INFORMATIKA
33404,2018-10-01,2020-04-01,Fast Moving Consumer Goods,IT Operational,6500000.0,8300000.0,32,S1,TEKNIK INFORMATIKA
33411,2004-04-01,2009-09-01,IT CONSULTANT,DESKTOP SUPPORT ENGINEER,4000000.0,8000000.0,43,S1,TEKNIK INFORMATIKA
33411,2009-09-01,2017-03-01,Boiler Manufacture,IT Support Specialist,7000000.0,8000000.0,43,S1,TEKNIK INFORMATIKA
33412,2018-07-01,2020-07-01,Manufacture,IT Senior,7000000.0,7500000.0,33,S1,TEKNIK INFORMATIKA
33412,2018-07-01,2018-07-01,Toch Panel,IT Network,6850000.0,7500000.0,33,S1,TEKNIK INFORMATIKA
33412,2017-01-01,2018-01-01,food,IT Network,6000000.0,7500000.0,33,S1,TEKNIK INFORMATIKA
33412,2016-04-01,2017-04-01,car care,IT Staff,5000000.0,7500000.0,33,S1,TEKNIK INFORMATIKA
33412,2013-01-01,2016-01-01,Kontraktor,IT,5600000.0,7500000.0,33,S1,TEKNIK INFORMATIKA
33412,2011-01-01,2013-01-01,Telekomunikasi,IT,5000000.0,7500000.0,33,S1,TEKNIK INFORMATIKA
33412,2010-01-01,2011-01-01,Billboard,Web Admin,4000000.0,7500000.0,33,S1,TEKNIK INFORMATIKA
33413,2016-10-01,2020-03-01,F n B  /  PERKEBUNAN SAWIT,Manager IT,10500000.0,0.0,0,S1,TEKNIK INFORMATIKA
33413,2013-04-01,2016-08-01,MANUFAKTUR  ALAT KESEHATAN ,SPV  IT ,8000000.0,0.0,0,S1,TEKNIK INFORMATIKA
33413,2010-06-01,2013-03-01,PENDIDIKAN,KEPALA  IT NETWORKING,6500000.0,0.0,0,S1,TEKNIK INFORMATIKA
33410,2018-01-01,2018-11-01,Financial Services,IT -  Infrastructure,7000000.0,10000000.0,40,S1,TEKNIK INFORMATIKA
33410,2017-01-01,2017-12-01,Financial Services,IT -  Infrastructure,6500000.0,10000000.0,40,S1,TEKNIK INFORMATIKA
33410,2012-03-01,2016-09-01,Education,IT Officer - Infrastructure,5000000.0,10000000.0,40,S1,TEKNIK INFORMATIKA
33409,2019-06-01,2020-03-01,Photography,Spv IT & Infrastruktur,9150000.0,11500000.0,38,S1,TEKNIK INFORMATIKA 2
33409,2016-06-01,2019-06-01,Building Management,IT Officer,7650000.0,11500000.0,38,S1,TEKNIK INFORMATIKA 2
33405,2011-11-01,2014-12-01,MANUFACTURING PCBA,Network Technician,3500000.0,16000000.0,35,S1,TEKNIK INFORMATIKA
33405,2015-01-01,2016-01-01,Hospitality,IT OFFICER ,4500000.0,16000000.0,35,S1,TEKNIK INFORMATIKA
33405,2016-01-01,2017-08-01,Hospitality,IT OFFICER ,6000000.0,16000000.0,35,S1,TEKNIK INFORMATIKA
33405,2017-09-01,2018-08-01,COMPONENT HARDISK,IT SYSTEM,7000000.0,16000000.0,35,S1,TEKNIK INFORMATIKA
33405,2018-11-01,2019-11-01,MANUFACTURING PCBA,IT CLIENT ANALYST,8000000.0,16000000.0,35,S1,TEKNIK INFORMATIKA
33415,2012-10-01,2014-12-01,International School,IT Staff,3200000.0,10000000.0,33,S1,TEKNIK INFORMATIKA 2
33415,2015-03-01,2017-10-01,Hospitals,IT Network Suport,5400000.0,10000000.0,33,S1,TEKNIK INFORMATIKA 2
33406,2015-11-01,2019-11-01,Farmer,IT Supervisor,7000000.0,8000000.0,35,D3,TEKNIK INFORMATIKA
33406,2014-10-01,2015-11-01,Farmasi,IT STAFF,5500000.0,8000000.0,35,D3,TEKNIK INFORMATIKA
33406,2012-08-01,2014-09-01,Farmasi,IT STAFF,4000000.0,8000000.0,35,D3,TEKNIK INFORMATIKA
33420,2019-07-01,2020-03-01,HAULING ROAD,PROJECT CNOTROL,7000000.0,7500000.0,26,D3,TEKNIK SIPIL
31755,2019-10-01,2020-07-01,Legal Services,Associate (probation),8000000.0,0.0,29,S2,HUKUM
31755,2019-05-01,2019-07-01,Fintech: Stored Value & Payment Gateway,Legal Intern,7500000.0,0.0,29,S2,HUKUM
31755,2016-05-01,2017-08-01,Legal Services,Trainee Associate,4500000.0,0.0,29,S2,HUKUM
33387,2016-08-01,2020-03-01,Konsultan,Staf IT dan Olah Data,2500000.0,0.0,28,D3,SEMUA JURUSAN
33447,2018-07-01,2020-06-01,Digital Printing Solution,Account Manager,5000000.0,6000000.0,40,D3,KOMUNIKASI
33457,2018-09-01,2020-04-01,Information Technology,Account Executive,5000000.0,6000000.0,33,S1,MANAJEMEN
33457,2016-07-01,2018-08-01,Information Technology,Account Executive,4500000.0,6000000.0,33,S1,MANAJEMEN
33457,2014-07-01,2016-07-01,Bank,Funding Marketing,3900000.0,6000000.0,33,S1,MANAJEMEN
33459,2020-02-01,2020-07-01,"Engineering, Procurement, & Construction",Management Trainee Program,6350000.0,0.0,0,S1,TEKNIK SIPIL
33460,2015-11-01,2020-03-01,DISTRIBUTOR OLI & SPARE PARTS KENDARAAN BERMOTOR,HEAD COLLECTION & ADMINISTRATION,8500000.0,9000000.0,39,S1,AKUNTANSI
33460,2012-07-01,2015-10-01,Distributor Oli,Accounting & Tax,6800000.0,9000000.0,39,S1,AKUNTANSI
33460,2008-08-01,2012-06-01,Distributor Sepeda Motor,Accounting & Tax,5300000.0,9000000.0,39,S1,AKUNTANSI
33461,2018-09-01,2019-10-01,Media online,Sales manager,11000000.0,12000000.0,39,S1,MANAJEMEN
33470,2018-05-01,2019-03-01,Transportasi,Mitra,3000000.0,3500000.0,26,S1,HUKUM
33472,2012-09-01,2014-09-01,BIRO PERJALANAN WISATA,TICKETING DEPARTMENT AS ACCOUNTING,3500000.0,6000000.0,29,S1,HUKUM
33472,2015-01-01,2017-06-01,CAT,SALES,3800000.0,6000000.0,29,S1,HUKUM
33472,2017-07-01,2020-03-01,NOTARIS,STAFF LEGAL,4200000.0,6000000.0,29,S1,HUKUM
32031,1997-11-01,2013-03-01,CASH MANAGEMENT ,ASS MAN OPS,2500000.0,4000000.0,44,SMA,SMA SEGALA JURUSAN
32031,2013-06-01,2019-12-01,PALM OIL RUBBER,DRIVER KOMISARIS,3000000.0,4000000.0,44,SMA,SMA SEGALA JURUSAN
33480,2017-10-01,2019-11-01,Manufaktur Teh,Admin Purchasing,3800000.0,4000000.0,28,S1,SEMUA JURUSAN 2
33481,2014-01-01,2014-04-01,Konsultan,Assistan Data Analyst (Freelance),1500000.0,5000000.0,30,S1,SEMUA JURUSAN
33481,2015-03-01,2016-11-01,Konsultan,Data Cleaning (Freelance),2500000.0,5000000.0,30,S1,SEMUA JURUSAN
33481,2017-04-01,2019-12-01,Pemerintahan,Administration Officer dan Program Officer,4700000.0,5000000.0,30,S1,SEMUA JURUSAN
33482,2020-01-01,2020-07-01,Automotive,Marketing Manager,12094929.0,12500000.0,38,S2,MANAJEMEN
33482,2019-09-01,2019-12-01,Hospitality,Senior Business Development Manager,12800000.0,12500000.0,38,S2,MANAJEMEN
33482,2019-01-01,2019-09-01,Automotive,Head Section - Sales (Account Manager),11000000.0,12500000.0,38,S2,MANAJEMEN
33482,2017-12-01,2019-01-01,Shipping,Executive Assistant to the Managing Director,14500000.0,12500000.0,38,S2,MANAJEMEN
33482,2016-12-01,2017-12-01,Shipping,"General Manager, Business Development",13800000.0,12500000.0,38,S2,MANAJEMEN
33482,2017-02-01,2019-09-01,Insurance,Insurance Agent,3750000.0,12500000.0,38,S2,MANAJEMEN
33482,2006-04-01,2016-12-01,Legal Services,Planning Manager,11000000.0,12500000.0,38,S2,MANAJEMEN
33482,2014-12-01,2016-12-01,Legal Services,Document Control Specialist,2500000.0,12500000.0,38,S2,MANAJEMEN
33482,2005-09-01,2006-06-01,Manufacturing,HRD Officer,1750000.0,12500000.0,38,S2,MANAJEMEN
33490,2019-05-01,2020-06-01,Advokat dan Konsultan Hukum,Asisten Advokat/Paralegal & Staff Legal,1800000.0,3000000.0,27,S1,HUKUM
33498,2019-09-01,2020-01-01,Consultant,Engineer,1200000.0,5000000.0,25,S1,TEKNIK SIPIL
30436,2013-09-01,2014-07-01,"Jasa, Logistic",Staff Support,2500000.0,7000000.0,32,S1,TEKNIK INFORMATIKA 2
30436,2014-10-01,2015-12-01,Property Real Estate,Junior Programmer,4000000.0,7000000.0,32,S1,TEKNIK INFORMATIKA 2
30436,2016-01-01,2020-03-01,Property Real Estate,Legal Staff,5500000.0,7000000.0,32,S1,TEKNIK INFORMATIKA 2
33513,2019-12-01,2020-02-01,FOOD INDUSTRY,ADMIN QUALITY CONTROL,4000000.0,3500000.0,25,D3,SEMUA JURUSAN 2
33513,2018-10-01,2019-10-01,LEATHER INDUSTRY,SUPPLY CHAIN MANAGEMENT & CHIEFF SPG,3000000.0,3500000.0,25,D3,SEMUA JURUSAN 2
33518,2017-01-01,2020-04-01,PERHOTELAN ,FRONT OFFICE SUPERVISIOR,4501000.0,4200479.0,33,D3,PERHOTELAN
33527,2008-01-01,2013-12-01,Pemerintahan,Staff Honorer Driver dan Administrasi,2500000.0,5000000.0,51,S1,KOMUNIKASI
33527,2014-02-01,2018-07-01,Televisi,Driver Operasional,3000000.0,5000000.0,51,S1,KOMUNIKASI
33527,2019-01-01,2020-04-01,Perbankan,Driver Operasional,4500000.0,5000000.0,51,S1,KOMUNIKASI
33533,2013-01-01,2019-05-01,Perfilm / komunikasi,Kasir,3300000.0,4000000.0,30,SMA,KOMUNIKASI
33536,2017-12-01,2018-12-01,Marine and Fisheries,Assistant Expert,5000000.0,5500000.0,30,S2,HUKUM
33541,2018-02-01,2019-03-01,MEP,Quantity Surveyor (QS),3500000.0,5000000.0,0,S1,TEKNIK ELEKTRO 2
33541,2019-06-01,2019-11-01,MEP,Quantity Surveyor (QS),4500000.0,5000000.0,0,S1,TEKNIK ELEKTRO 2
33541,2019-12-01,2020-04-01,MEP,Quantity Surveyor (QS),4000000.0,5000000.0,0,S1,TEKNIK ELEKTRO 2
33545,2007-08-01,2010-10-01,Broadcasting,Radio Announcer & Creative Program ,1000000.0,17000000.0,40,D3,AKUNTANSI
33545,2012-10-01,2015-11-01,MICE,Promotion Supervisor,8000000.0,17000000.0,40,D3,AKUNTANSI
33545,2015-11-01,2016-06-01,MICE,Sr. Marcomm,13000000.0,17000000.0,40,D3,AKUNTANSI
33554,2017-05-01,2020-04-01,PERAKITAN MOBIL WULING,DRIVER,4980000.0,4876599.0,40,SMK,TEKNIK ELEKTRO 2
33562,2019-05-01,2020-05-01,HI TECH FINANCIAL,INVESTIGATOR,4500000.0,5000000.0,38,S1,SEMUA JURUSAN 2
33562,2018-07-01,2019-04-01,FINTECH,CREDIT ANALYST,3700000.0,5000000.0,38,S1,SEMUA JURUSAN 2
33562,2014-08-01,2018-05-01,PEMBIAYAAN MULTIGUNA,CREDIT ANALYST,4000000.0,5000000.0,38,S1,SEMUA JURUSAN 2
33565,2016-04-01,2018-08-01,Kontraktor,Supervisor Project,3800000.0,7000000.0,25,S1,TEKNIK ELEKTRO
33565,2018-09-01,2019-09-01,Building Management,Staff Engineering ,4200000.0,7000000.0,25,S1,TEKNIK ELEKTRO
33565,2019-10-01,2020-04-01,Elevator & Escallator,Sales Engineer,4800000.0,7000000.0,25,S1,TEKNIK ELEKTRO
30236,2013-05-01,2020-01-01,Manufacturing,Staff administrasi,4500000.0,4500000.0,30,S1,MANAJEMEN
30236,2011-06-01,2013-04-01,Distibutor resmi produk P&G,Data entry,1500000.0,4500000.0,30,S1,MANAJEMEN
33577,1989-02-01,1994-01-01,PENDIDIKAN,STAF ADMINISTRASI,3700000.0,0.0,56,SMK,TEKNIK ELEKTRO
33577,1995-02-01,1997-10-01,MESIN CUCI,FIELD SUPERVISOR,3700000.0,0.0,56,SMK,TEKNIK ELEKTRO
33577,1998-08-01,1988-10-01,KONTRAKTOR,PENGAWAS,5000000.0,0.0,56,SMK,TEKNIK ELEKTRO
33577,2012-04-01,2018-12-01,TRANSPORTASI,PENGEMUDI,4000000.0,0.0,56,SMK,TEKNIK ELEKTRO
33573,2018-12-01,2019-10-01,Restoran,Administrasi,3500000.0,4300000.0,27,SMK,SEKRETARIS
33573,2015-04-01,2016-08-01,Supply,Administrasi,3000000.0,4300000.0,27,SMK,SEKRETARIS
27888,2019-08-01,2019-11-01,Retail,Omnichannel Sport Leader,5500000.0,5500000.0,32,S1,TEKNIK INFORMATIKA
27888,2018-12-01,2019-06-01,Event Management,Co-owner,8000000.0,5500000.0,32,S1,TEKNIK INFORMATIKA
27888,2015-08-01,2018-11-01,Insurance,Staff Business Partner Relationship,4500000.0,5500000.0,32,S1,TEKNIK INFORMATIKA
27888,2014-01-01,2015-07-01,Riset,IT Support,2700000.0,5500000.0,32,S1,TEKNIK INFORMATIKA
33599,2013-05-01,2019-12-01,Real estate,Legal Supervisor,8000000.0,9000000.0,0,S1,HUKUM
33604,2018-07-01,2020-05-01,HIBURAN,FRONTLINER,4200000.0,4200000.0,27,S1,KOMUNIKASI
33604,2018-04-01,2018-06-01,Retail,Cashier,3500000.0,4200000.0,27,S1,KOMUNIKASI
33604,2017-08-01,2018-01-01,Elektronik,SPG HP,3500000.0,4200000.0,27,S1,KOMUNIKASI
33604,2015-07-01,2017-06-01,Retail,Store Associates,3300000.0,4200000.0,27,S1,KOMUNIKASI
33603,2018-06-01,2020-05-01,Hiburan,Frontliner,3800000.0,0.0,0,S1,BAHASA INGGRIS
33435,2019-01-01,2020-07-01,Pelayanan Hukum,Paralegal (Magang),1000000.0,4000000.0,25,S1,HUKUM
33435,2020-01-01,2020-04-01,Pendidikan,Asisten Dosen Hukum Agraria,600000.0,4000000.0,25,S1,HUKUM
33610,2019-06-01,2019-08-01,Construction,Civil Engineer Intern,1800000.0,6000000.0,25,S1,TEKNIK SIPIL
33624,2019-01-01,2019-12-01,Advertising,Administration General Affair,5000000.0,5000000.0,31,S1,KOMUNIKASI
33624,2016-09-01,2018-09-01,Jasa Legal Visa,Operational Staff Working Visa,4500000.0,5000000.0,31,S1,KOMUNIKASI
26445,2019-02-01,2020-03-01,tour and travel,Tour Leader dan Admin Invoice,3600000.0,4500000.0,25,S1,MANAJEMEN
26445,2019-08-01,2019-09-01,Education,Partime Administration Staff,1500000.0,4500000.0,25,S1,MANAJEMEN
26445,2019-02-01,2019-08-01,Civic,Internship General Affair Staff,1540000.0,4500000.0,25,S1,MANAJEMEN
33638,2019-10-01,2020-06-01,construction,admin staff,2500000.0,3000000.0,28,S1,BAHASA INGGRIS
33644,2018-11-01,2019-09-01,Otomotif,Sales Executive,5300000.0,6500000.0,31,S1,KOMUNIKASI
33644,2017-04-01,2018-09-01,Banking/Financial Services,Account Officer,4200000.0,6500000.0,31,S1,KOMUNIKASI
33644,2014-05-01,2017-03-01,Banking/Financial Services,Administrasi Kredit,3700000.0,6500000.0,31,S1,KOMUNIKASI
33631,2014-12-01,2018-06-01,Perbankan (Keuangan),Frontliner (Customer Service),3600000.0,4500000.0,29,S1,MANAJEMEN
33645,2019-03-01,2020-02-01,Automotive ,account  manager ,5000000.0,6000000.0,36,S1,KOMUNIKASI
33636,2013-01-01,2013-12-01,Finance,Credit Marketing Officer,2500000.0,0.0,0,S1,Teknik Komputer
33636,2014-03-01,2017-12-01,Media,Account Executive,5200000.0,0.0,0,S1,Teknik Komputer
33636,2017-12-01,2019-08-01,Media,Sr. Account Executive,6000000.0,0.0,0,S1,Teknik Komputer
33636,2019-08-01,2020-02-01,Media,Sr. Media Sales,7000000.0,0.0,0,S1,Teknik Komputer
28626,2017-07-01,2017-11-01,E-commerce,Internship - Category Management (Seller & Brand Acquisition),1500000.0,0.0,27,S1,KOMUNIKASI
28626,2018-10-01,2019-01-01,Konsultasi (Bisnis & Manajemen),Training Administrator Internship,3800000.0,0.0,27,S1,KOMUNIKASI
33656,2017-08-01,2018-05-01,Call Center,Agent ,4600000.0,5000000.0,30,S1,HUKUM
33656,2018-05-01,2019-09-01,E-Commerce,Dispute Agent,4300000.0,5000000.0,30,S1,HUKUM
33664,2020-03-01,2020-06-01,Financial Technology,Senior Legal Staff,5500000.0,6600000.0,32,S1,HUKUM
33664,2018-08-01,2019-11-01,Telecommunication,Contract Management Officer,5000000.0,6600000.0,32,S1,HUKUM
33664,2016-09-01,2018-08-01,Telecommunication,Legal Officer,3700000.0,6600000.0,32,S1,HUKUM
33664,2015-10-01,2016-05-01,Telecommunication,Legal Staff,3400000.0,6600000.0,32,S1,HUKUM
33663,2015-01-01,2017-09-01,KANTOR HUKUM,ADVOKAT MAGANG,2000000.0,5000000.0,30,S1,HUKUM
33663,2018-01-01,2019-01-01,ADVERTISING,LEGAL,3500000.0,5000000.0,30,S1,HUKUM
33663,2019-03-01,2019-04-01,TRANSPOTASI,LEGAL,2600000.0,5000000.0,30,S1,HUKUM
33663,2020-03-01,2020-08-01,KANTOR HUKUM,ADVOKAT,3000000.0,5000000.0,30,S1,HUKUM
33666,2019-01-01,2020-03-01,Pelayanan Hukum,Advokat/Pengacara,3500000.0,6000000.0,28,S2,HUKUM
33660,2018-01-01,2020-07-01,Retail  dan Manufaktur Apparel ,Legal Officer,5500000.0,6500000.0,30,S1,HUKUM
33671,2011-09-01,2016-12-01,MANUFACTUR OTOMOTIF,SUPERVISOR TAX,7500000.0,6000000.0,30,S1,AKUNTANSI
33652,2020-01-01,2020-06-01,Retail,HR Recruitment Officer,4500000.0,5000000.0,26,S1,PSIKOLOGI
33652,2019-10-01,2019-12-01,Retail,Recruitment Internship,1000000.0,5000000.0,26,S1,PSIKOLOGI
33174,2020-01-01,2020-03-01,"TOUR & TRAVEL, HOSPITALITY",HUMAN RESOURCES INTERN,1500000.0,4500000.0,25,S1,PSIKOLOGI
33684,2010-11-01,2016-05-01,INSURANCE,STAFF CLAIM,3500000.0,6500000.0,35,S1,HUKUM
33684,2016-06-01,2020-05-01,INSURANCE,STAFF RECOVERY,4500000.0,6500000.0,35,S1,HUKUM
7100,2016-11-01,2018-12-01,Hukum,Legal Eksekutif,2000000.0,4500000.0,30,S1,HUKUM
33691,2016-02-01,2018-12-01,Travel,Airport Handling,4000000.0,7000000.0,30,S1,TEKNIK INFORMATIKA
33691,2019-07-01,2019-12-01,Advertising,Account Executive,5000000.0,7000000.0,30,S1,TEKNIK INFORMATIKA
33695,2019-05-01,2020-02-01,Digital Marketing,Account Executive,4650000.0,4700000.0,29,S1,BAHASA INGGRIS
33695,2018-11-01,2019-05-01,HR Software,Assistant Account Manager,4500000.0,4700000.0,29,S1,BAHASA INGGRIS
33695,2016-01-01,2018-04-01,F&B,PIC,4700000.0,4700000.0,29,S1,BAHASA INGGRIS
33695,2014-02-01,2016-01-01,entertainment facility,Customer Support,3800000.0,4700000.0,29,S1,BAHASA INGGRIS
33695,2013-09-01,2014-01-01,Retail,Admin Sales,1800000.0,4700000.0,29,S1,BAHASA INGGRIS
33692,2015-08-01,2016-05-01,Developer,SPV Marketing,4500000.0,7500000.0,33,S1,AKUNTANSI
33692,2016-09-01,2020-04-01,Pendidikan,Marketing,7500000.0,7500000.0,33,S1,AKUNTANSI
33692,2016-04-01,2016-08-01,Logistik,Staff Accounting,5500000.0,7500000.0,33,S1,AKUNTANSI
33697,2019-09-01,2020-07-01,Hospitality,Sales Executive ,6500000.0,5000000.0,26,D3,PERHOTELAN
33698,2019-04-01,2019-12-01,Recruitment,Sales & Marketing,5500000.0,6500000.0,31,S1,SEMUA JURUSAN
33698,2018-09-01,2019-03-01,Production House (Movie),Creative (Translator),4500000.0,6500000.0,31,S1,SEMUA JURUSAN
33698,2017-04-01,2018-04-01,Broadcast,Creative Production,4500000.0,6500000.0,31,S1,SEMUA JURUSAN
33698,2014-11-01,2015-07-01,Manufacture,Production Staff,3300000.0,6500000.0,31,S1,SEMUA JURUSAN
7758,2018-12-01,2019-04-01,Interior dan General Trading,Staf administrasi,1000000.0,4000000.0,26,S1,HUKUM
33712,2020-01-01,2020-08-01,E-commerce,Customer Care,5500000.0,5000000.0,25,S1,KOMUNIKASI
33734,2017-09-01,2018-03-01,Wedding Invitation,Graphic Designer,3300000.0,5000000.0,25,S1,DESAIN GRAFIS
33734,2019-07-01,2019-10-01,Creative Agency,Junior Graphic Designer,4500000.0,5000000.0,25,S1,DESAIN GRAFIS
33734,2020-01-01,2020-03-01,Digital Agency,Graphic Designer,5500000.0,5000000.0,25,S1,DESAIN GRAFIS
33734,2020-05-01,2020-06-01,Digital Agency,Junior Graphic Designer,5800000.0,5000000.0,25,S1,DESAIN GRAFIS
33737,2018-06-01,2020-08-01,Outsourcing,Backline Staff,5000000.0,6000000.0,32,S1,SEMUA JURUSAN 2
33737,2015-01-01,2018-05-01,Outsourcing (project Lazada),Supervisor,6000000.0,6000000.0,32,S1,SEMUA JURUSAN 2
33736,2013-05-01,2019-05-01,Otomotif,HRGA Staff,5500000.0,8000000.0,32,S1,PSIKOLOGI
20835,2019-12-01,2020-07-01,otomotif,staff audit dan procurment,6000000.0,5500000.0,30,S1,MANAJEMEN
33748,2016-02-01,2020-03-01,KONTRUKSI BUILDING,ENGINEERING DESIGN (DRAFTER),4750000.0,6000000.0,31,S1,TEKNIK SIPIL
33757,2019-11-01,2020-03-01,LAW SERVICE,Lawyer Staff,5000000.0,5000000.0,26,S1,HUKUM
33740,2016-03-01,2020-02-01,Property,Staf Legal and Compliance,5000000.0,6000000.0,0,S1,HUKUM
33807,2009-10-01,2019-08-01,Shipping,Secretary to BOD,8250000.0,7500000.0,37,S1,BAHASA INGGRIS
33812,2019-06-01,2020-04-01,Real Estate,Koordinator Office,6000000.0,4500000.0,27,S1,DESAIN GRAFIS
33812,2018-11-01,2019-05-01,Real Estate,Tenant Relation,4750000.0,4500000.0,27,S1,DESAIN GRAFIS
33815,2019-10-01,2020-07-01,PUBLISHING,ASSISTANT EDITOR,4500000.0,4000000.0,25,S1,AKUNTANSI
33816,2019-02-01,2020-07-01,legal services,Staff Legal,2000000.0,4200000.0,30,S2,HUKUM
